#datetime;water_level_input
20190729T194237;2.37
20190729T194238;2.37
20190729T194239;2.37
20190729T194240;2.37
20190729T194241;2.37
20190729T194242;2.37
20190729T194243;2.37
20190729T194244;2.37
20190729T194245;2.37
20190729T194246;2.37
20190729T194247;2.37
20190729T194248;2.37
20190729T194249;2.37
20190729T194250;2.37
20190729T194251;2.37
20190729T194252;2.37
20190729T194253;2.37
20190729T194254;2.37
20190729T194255;2.37
20190729T194256;2.37
20190729T194257;2.37
20190729T194258;2.37
20190729T194259;2.37
20190729T194300;2.37
20190729T194301;2.37
20190729T194302;2.37
20190729T194303;2.37
20190729T194304;2.37
20190729T194305;2.37
20190729T194306;2.37
20190729T194307;2.37
20190729T194308;2.37
20190729T194309;2.37
20190729T194310;2.37
20190729T194311;2.37
20190729T194312;2.37
20190729T194313;2.37
20190729T194314;2.37
20190729T194315;2.37
20190729T194316;2.37
20190729T194317;2.37
20190729T194318;2.37
20190729T194319;2.37
20190729T194320;2.37
20190729T194321;2.37
20190729T194322;2.37
20190729T194323;2.37
20190729T194324;2.37
20190729T194325;2.37
20190729T194326;2.37
20190729T194327;2.37
20190729T194328;2.37
20190729T194329;2.37
20190729T194330;2.37
20190729T194331;2.37
20190729T194332;2.37
20190729T194333;2.37
20190729T194334;2.37
20190729T194335;2.37
20190729T194336;2.37
20190729T194337;2.37
20190729T194338;2.37
20190729T194339;2.37
20190729T194340;2.37
20190729T194341;2.37
20190729T194342;2.37
20190729T194343;2.37
20190729T194344;2.37
20190729T194345;2.37
20190729T194346;2.37
20190729T194347;2.37
20190729T194348;2.37
20190729T194349;2.37
20190729T194350;2.37
20190729T194351;2.37
20190729T194352;2.37
20190729T194353;2.37
20190729T194354;2.37
20190729T194355;2.37
20190729T194356;2.37
20190729T194357;2.37
20190729T194358;2.37
20190729T194359;2.37
20190729T194400;2.37
20190729T194401;2.37
20190729T194402;2.37
20190729T194403;2.37
20190729T194404;2.37
20190729T194405;2.37
20190729T194406;2.37
20190729T194407;2.37
20190729T194408;2.37
20190729T194409;2.37
20190729T194410;2.37
20190729T194411;2.37
20190729T194412;2.37
20190729T194413;2.37
20190729T194414;2.37
20190729T194415;2.37
20190729T194416;2.37
20190729T194417;2.37
20190729T194418;2.37
20190729T194419;2.37
20190729T194420;2.37
20190729T194421;2.37
20190729T194422;2.37
20190729T194423;2.37
20190729T194424;2.37
20190729T194425;2.37
20190729T194426;2.37
20190729T194427;2.37
20190729T194428;2.37
20190729T194429;2.37
20190729T194430;2.37
20190729T194431;2.37
20190729T194432;2.37
20190729T194433;2.37
20190729T194434;2.37
20190729T194435;2.37
20190729T194436;2.37
20190729T194437;2.37
20190729T194438;2.37
20190729T194439;2.37
20190729T194440;2.37
20190729T194441;2.37
20190729T194442;2.37
20190729T194443;2.37
20190729T194444;2.37
20190729T194445;2.37
20190729T194446;2.37
20190729T194447;2.37
20190729T194448;2.37
20190729T194449;2.37
20190729T194450;2.37
20190729T194451;2.37
20190729T194452;2.37
20190729T194453;2.37
20190729T194454;2.37
20190729T194455;2.37
20190729T194456;2.37
20190729T194457;2.37
20190729T194458;2.37
20190729T194459;2.37
20190729T194500;2.37
20190729T194501;2.37
20190729T194502;2.37
20190729T194503;2.37
20190729T194504;2.37
20190729T194505;2.37
20190729T194506;2.37
20190729T194507;2.37
20190729T194508;2.37
20190729T194509;2.37
20190729T194510;2.37
20190729T194511;2.37
20190729T194512;2.37
20190729T194513;2.37
20190729T194514;2.37
20190729T194515;2.37
20190729T194516;2.37
20190729T194517;2.37
20190729T194518;2.37
20190729T194519;2.37
20190729T194520;2.37
20190729T194521;2.37
20190729T194522;2.37
20190729T194523;2.37
20190729T194524;2.37
20190729T194525;2.37
20190729T194526;2.37
20190729T194527;2.37
20190729T194528;2.37
20190729T194529;2.37
20190729T194530;2.37
20190729T194531;2.37
20190729T194532;2.37
20190729T194533;2.37
20190729T194534;2.37
20190729T194535;2.37
20190729T194536;2.37
20190729T194537;2.37
20190729T194538;2.37
20190729T194539;2.37
20190729T194540;2.37
20190729T194541;2.37
20190729T194542;2.37
20190729T194543;2.37
20190729T194544;2.37
20190729T194545;2.37
20190729T194546;2.37
20190729T194547;2.37
20190729T194548;2.37
20190729T194549;2.37
20190729T194550;2.37
20190729T194551;2.37
20190729T194552;2.37
20190729T194553;2.37
20190729T194554;2.37
20190729T194555;2.37
20190729T194556;2.37
20190729T194557;2.37
20190729T194558;2.37
20190729T194559;2.37
20190729T194600;2.37
20190729T194601;2.37
20190729T194602;2.37
20190729T194603;2.37
20190729T194604;2.37
20190729T194605;2.37
20190729T194606;2.37
20190729T194607;2.37
20190729T194608;2.37
20190729T194609;2.37
20190729T194610;2.37
20190729T194611;2.37
20190729T194612;2.37
20190729T194613;2.37
20190729T194614;2.37
20190729T194615;2.37
20190729T194616;2.37
20190729T194617;2.37
20190729T194618;2.37
20190729T194619;2.37
20190729T194620;2.37
20190729T194621;2.37
20190729T194622;2.37
20190729T194623;2.37
20190729T194624;2.37
20190729T194625;2.37
20190729T194626;2.37
20190729T194627;2.37
20190729T194628;2.37
20190729T194629;2.37
20190729T194630;2.37
20190729T194631;2.37
20190729T194632;2.37
20190729T194633;2.37
20190729T194634;2.37
20190729T194635;2.37
20190729T194636;2.37
20190729T194637;2.37
20190729T194638;2.37
20190729T194639;2.37
20190729T194640;2.37
20190729T194641;2.37
20190729T194642;2.37
20190729T194643;2.37
20190729T194644;2.37
20190729T194645;2.37
20190729T194646;2.37
20190729T194647;2.37
20190729T194648;2.37
20190729T194649;2.37
20190729T194650;2.37
20190729T194651;2.37
20190729T194652;2.37
20190729T194653;2.37
20190729T194654;2.37
20190729T194655;2.37
20190729T194656;2.37
20190729T194657;2.37
20190729T194658;2.37
20190729T194659;2.37
20190729T194700;2.37
20190729T194701;2.37
20190729T194702;2.37
20190729T194703;2.37
20190729T194704;2.37
20190729T194705;2.37
20190729T194706;2.37
20190729T194707;2.37
20190729T194708;2.37
20190729T194709;2.37
20190729T194710;2.37
20190729T194711;2.37
20190729T194712;2.37
20190729T194713;2.37
20190729T194714;2.37
20190729T194715;2.37
20190729T194716;2.37
20190729T194717;2.37
20190729T194718;2.37
20190729T194719;2.37
20190729T194720;2.37
20190729T194721;2.37
20190729T194722;2.37
20190729T194723;2.37
20190729T194724;2.37
20190729T194725;2.37
20190729T194726;2.37
20190729T194727;2.37
20190729T194728;2.37
20190729T194729;2.37
20190729T194730;2.37
20190729T194731;2.37
20190729T194732;2.37
20190729T194733;2.37
20190729T194734;2.37
20190729T194735;2.37
20190729T194736;2.37
20190729T194737;2.37
20190729T194738;2.37
20190729T194739;2.37
20190729T194740;2.37
20190729T194741;2.37
20190729T194742;2.37
20190729T194743;2.37
20190729T194744;2.37
20190729T194745;2.37
20190729T194746;2.37
20190729T194747;2.37
20190729T194748;2.37
20190729T194749;2.37
20190729T194750;2.37
20190729T194751;2.37
20190729T194752;2.37
20190729T194753;2.37
20190729T194754;2.37
20190729T194755;2.37
20190729T194756;2.37
20190729T194757;2.37
20190729T194758;2.37
20190729T194759;2.37
20190729T194800;2.37
20190729T194801;2.37
20190729T194802;2.37
20190729T194803;2.37
20190729T194804;2.37
20190729T194805;2.37
20190729T194806;2.37
20190729T194807;2.37
20190729T194808;2.37
20190729T194809;2.37
20190729T194810;2.37
20190729T194811;2.37
20190729T194812;2.37
20190729T194813;2.37
20190729T194814;2.37
20190729T194815;2.37
20190729T194816;2.37
20190729T194817;2.37
20190729T194818;2.37
20190729T194819;2.37
20190729T194820;2.37
20190729T194821;2.37
20190729T194822;2.37
20190729T194823;2.37
20190729T194824;2.37
20190729T194825;2.37
20190729T194826;2.37
20190729T194827;2.37
20190729T194828;2.37
20190729T194829;2.37
20190729T194830;2.37
20190729T194831;2.37
20190729T194832;2.37
20190729T194833;2.37
20190729T194834;2.37
20190729T194835;2.37
20190729T194836;2.37
20190729T194837;2.37
20190729T194838;2.37
20190729T194839;2.37
20190729T194840;2.37
20190729T194841;2.37
20190729T194842;2.37
20190729T194843;2.37
20190729T194844;2.37
20190729T194845;2.37
20190729T194846;2.37
20190729T194847;2.37
20190729T194848;2.37
20190729T194849;2.37
20190729T194850;2.37
20190729T194851;2.37
20190729T194852;2.37
20190729T194853;2.37
20190729T194854;2.37
20190729T194855;2.37
20190729T194856;2.37
20190729T194857;2.37
20190729T194858;2.37
20190729T194859;2.37
20190729T194900;2.37
20190729T194901;2.37
20190729T194902;2.37
20190729T194903;2.37
20190729T194904;2.37
20190729T194905;2.37
20190729T194906;2.37
20190729T194907;2.37
20190729T194908;2.37
20190729T194909;2.37
20190729T194910;2.37
20190729T194911;2.37
20190729T194912;2.37
20190729T194913;2.37
20190729T194914;2.37
20190729T194915;2.37
20190729T194916;2.37
20190729T194917;2.37
20190729T194918;2.37
20190729T194919;2.37
20190729T194920;2.37
20190729T194921;2.37
20190729T194922;2.37
20190729T194923;2.37
20190729T194924;2.37
20190729T194925;2.37
20190729T194926;2.37
20190729T194927;2.37
20190729T194928;2.37
20190729T194929;2.37
20190729T194930;2.37
20190729T194931;2.37
20190729T194932;2.37
20190729T194933;2.37
20190729T194934;2.37
20190729T194935;2.37
20190729T194936;2.37
20190729T194937;2.37
20190729T194938;2.37
20190729T194939;2.37
20190729T194940;2.37
20190729T194941;2.37
20190729T194942;2.37
20190729T194943;2.37
20190729T194944;2.37
20190729T194945;2.37
20190729T194946;2.37
20190729T194947;2.37
20190729T194948;2.37
20190729T194949;2.37
20190729T194950;2.37
20190729T194951;2.37
20190729T194952;2.37
20190729T194953;2.37
20190729T194954;2.37
20190729T194955;2.37
20190729T194956;2.37
20190729T194957;2.37
20190729T194958;2.37
20190729T194959;2.37
20190729T195000;2.37
20190729T195001;2.37
20190729T195002;2.37
20190729T195003;2.37
20190729T195004;2.37
20190729T195005;2.37
20190729T195006;2.37
20190729T195007;2.37
20190729T195008;2.37
20190729T195009;2.37
20190729T195010;2.37
20190729T195011;2.37
20190729T195012;2.37
20190729T195013;2.37
20190729T195014;2.37
20190729T195015;2.37
20190729T195016;2.37
20190729T195017;2.37
20190729T195018;2.37
20190729T195019;2.37
20190729T195020;2.37
20190729T195021;2.37
20190729T195022;2.37
20190729T195023;2.37
20190729T195024;2.37
20190729T195025;2.37
20190729T195026;2.37
20190729T195027;2.37
20190729T195028;2.37
20190729T195029;2.37
20190729T195030;2.37
20190729T195031;2.37
20190729T195032;2.37
20190729T195033;2.37
20190729T195034;2.37
20190729T195035;2.37
20190729T195036;2.37
20190729T195037;2.37
20190729T195038;2.37
20190729T195039;2.37
20190729T195040;2.37
20190729T195041;2.37
20190729T195042;2.37
20190729T195043;2.37
20190729T195044;2.37
20190729T195045;2.37
20190729T195046;2.37
20190729T195047;2.37
20190729T195048;2.37
20190729T195049;2.37
20190729T195050;2.37
20190729T195051;2.37
20190729T195052;2.37
20190729T195053;2.37
20190729T195054;2.37
20190729T195055;2.37
20190729T195056;2.37
20190729T195057;2.37
20190729T195058;2.37
20190729T195059;2.37
20190729T195100;2.37
20190729T195101;2.37
20190729T195102;2.37
20190729T195103;2.37
20190729T195104;2.37
20190729T195105;2.37
20190729T195106;2.37
20190729T195107;2.37
20190729T195108;2.37
20190729T195109;2.37
20190729T195110;2.37
20190729T195111;2.37
20190729T195112;2.37
20190729T195113;2.37
20190729T195114;2.37
20190729T195115;2.37
20190729T195116;2.37
20190729T195117;2.37
20190729T195118;2.37
20190729T195119;2.37
20190729T195120;2.37
20190729T195121;2.37
20190729T195122;2.37
20190729T195123;2.37
20190729T195124;2.37
20190729T195125;2.37
20190729T195126;2.37
20190729T195127;2.37
20190729T195128;2.37
20190729T195129;2.37
20190729T195130;2.37
20190729T195131;2.37
20190729T195132;2.37
20190729T195133;2.37
20190729T195134;2.37
20190729T195135;2.37
20190729T195136;2.37
20190729T195137;2.37
20190729T195138;2.37
20190729T195139;2.37
20190729T195140;2.37
20190729T195141;2.37
20190729T195142;2.37
20190729T195143;2.37
20190729T195144;2.37
20190729T195145;2.37
20190729T195146;2.37
20190729T195147;2.37
20190729T195148;2.37
20190729T195149;2.37
20190729T195150;2.37
20190729T195151;2.37
20190729T195152;2.37
20190729T195153;2.37
20190729T195154;2.37
20190729T195155;2.37
20190729T195156;2.37
20190729T195157;2.37
20190729T195158;2.37
20190729T195159;2.37
20190729T195200;2.37
20190729T195201;2.37
20190729T195202;2.37
20190729T195203;2.37
20190729T195204;2.37
20190729T195205;2.37
20190729T195206;2.37
20190729T195207;2.37
20190729T195208;2.37
20190729T195209;2.37
20190729T195210;2.37
20190729T195211;2.37
20190729T195212;2.37
20190729T195213;2.37
20190729T195214;2.37
20190729T195215;2.37
20190729T195216;2.37
20190729T195217;2.37
20190729T195218;2.37
20190729T195219;2.37
20190729T195220;2.37
20190729T195221;2.37
20190729T195222;2.37
20190729T195223;2.37
20190729T195224;2.37
20190729T195225;2.37
20190729T195226;2.37
20190729T195227;2.37
20190729T195228;2.37
20190729T195229;2.37
20190729T195230;2.37
20190729T195231;2.37
20190729T195232;2.37
20190729T195233;2.37
20190729T195234;2.37
20190729T195235;2.37
20190729T195236;2.37
20190729T195237;2.37
20190729T195238;2.37
20190729T195239;2.37
20190729T195240;2.37
20190729T195241;2.37
20190729T195242;2.37
20190729T195243;2.37
20190729T195244;2.37
20190729T195245;2.37
20190729T195246;2.37
20190729T195247;2.37
20190729T195248;2.37
20190729T195249;2.37
20190729T195250;2.37
20190729T195251;2.37
20190729T195252;2.37
20190729T195253;2.37
20190729T195254;2.37
20190729T195255;2.37
20190729T195256;2.37
20190729T195257;2.37
20190729T195258;2.37
20190729T195259;2.37
20190729T195300;2.37
20190729T195301;2.37
20190729T195302;2.37
20190729T195303;2.37
20190729T195304;2.37
20190729T195305;2.37
20190729T195306;2.37
20190729T195307;2.37
20190729T195308;2.37
20190729T195309;2.37
20190729T195310;2.37
20190729T195311;2.37
20190729T195312;2.37
20190729T195313;2.37
20190729T195314;2.37
20190729T195315;2.37
20190729T195316;2.37
20190729T195317;2.37
20190729T195318;2.37
20190729T195319;2.37
20190729T195320;2.37
20190729T195321;2.37
20190729T195322;2.37
20190729T195323;2.37
20190729T195324;2.37
20190729T195325;2.37
20190729T195326;2.37
20190729T195327;2.37
20190729T195328;2.37
20190729T195329;2.37
20190729T195330;2.37
20190729T195331;2.37
20190729T195332;2.37
20190729T195333;2.37
20190729T195334;2.37
20190729T195335;2.37
20190729T195336;2.37
20190729T195337;2.37
20190729T195338;2.37
20190729T195339;2.37
20190729T195340;2.37
20190729T195341;2.37
20190729T195342;2.37
20190729T195343;2.37
20190729T195344;2.37
20190729T195345;2.37
20190729T195346;2.37
20190729T195347;2.37
20190729T195348;2.37
20190729T195349;2.37
20190729T195350;2.37
20190729T195351;2.37
20190729T195352;2.37
20190729T195353;2.37
20190729T195354;2.37
20190729T195355;2.37
20190729T195356;2.37
20190729T195357;2.37
20190729T195358;2.37
20190729T195359;2.37
20190729T195400;2.37
20190729T195401;2.37
20190729T195402;2.37
20190729T195403;2.37
20190729T195404;2.37
20190729T195405;2.37
20190729T195406;2.37
20190729T195407;2.37
20190729T195408;2.37
20190729T195409;2.37
20190729T195410;2.37
20190729T195411;2.37
20190729T195412;2.37
20190729T195413;2.37
20190729T195414;2.37
20190729T195415;2.37
20190729T195416;2.37
20190729T195417;2.37
20190729T195418;2.37
20190729T195419;2.37
20190729T195420;2.37
20190729T195421;2.37
20190729T195422;2.37
20190729T195423;2.37
20190729T195424;2.37
20190729T195425;2.37
20190729T195426;2.37
20190729T195427;2.37
20190729T195428;2.37
20190729T195429;2.37
20190729T195430;2.37
20190729T195431;2.37
20190729T195432;2.37
20190729T195433;2.37
20190729T195434;2.37
20190729T195435;2.37
20190729T195436;2.37
20190729T195437;2.37
20190729T195438;2.37
20190729T195439;2.37
20190729T195440;2.37
20190729T195441;2.37
20190729T195442;2.37
20190729T195443;2.37
20190729T195444;2.37
20190729T195445;2.37
20190729T195446;2.37
20190729T195447;2.37
20190729T195448;2.37
20190729T195449;2.37
20190729T195450;2.37
20190729T195451;2.37
20190729T195452;2.37
20190729T195453;2.37
20190729T195454;2.37
20190729T195455;2.37
20190729T195456;2.37
20190729T195457;2.37
20190729T195458;2.37
20190729T195459;2.37
20190729T195500;2.37
20190729T195501;2.37
20190729T195502;2.37
20190729T195503;2.37
20190729T195504;2.37
20190729T195505;2.37
20190729T195506;2.37
20190729T195507;2.37
20190729T195508;2.37
20190729T195509;2.37
20190729T195510;2.37
20190729T195511;2.37
20190729T195512;2.37
20190729T195513;2.37
20190729T195514;2.37
20190729T195515;2.37
20190729T195516;2.37
20190729T195517;2.37
20190729T195518;2.37
20190729T195519;2.37
20190729T195520;2.37
20190729T195521;2.37
20190729T195522;2.37
20190729T195523;2.37
20190729T195524;2.37
20190729T195525;2.37
20190729T195526;2.37
20190729T195527;2.37
20190729T195528;2.37
20190729T195529;2.37
20190729T195530;2.37
20190729T195531;2.37
20190729T195532;2.37
20190729T195533;2.37
20190729T195534;2.37
20190729T195535;2.37
20190729T195536;2.37
20190729T195537;2.37
20190729T195538;2.37
20190729T195539;2.37
20190729T195540;2.37
20190729T195541;2.37
20190729T195542;2.37
20190729T195543;2.37
20190729T195544;2.37
20190729T195545;2.37
20190729T195546;2.37
20190729T195547;2.37
20190729T195548;2.37
20190729T195549;2.37
20190729T195550;2.37
20190729T195551;2.37
20190729T195552;2.37
20190729T195553;2.37
20190729T195554;2.37
20190729T195555;2.37
20190729T195556;2.37
20190729T195557;2.37
20190729T195558;2.37
20190729T195559;2.37
20190729T195600;2.37
20190729T195601;2.37
20190729T195602;2.37
20190729T195603;2.37
20190729T195604;2.37
20190729T195605;2.37
20190729T195606;2.37
20190729T195607;2.37
20190729T195608;2.37
20190729T195609;2.37
20190729T195610;2.37
20190729T195611;2.37
20190729T195612;2.37
20190729T195613;2.37
20190729T195614;2.37
20190729T195615;2.37
20190729T195616;2.37
20190729T195617;2.37
20190729T195618;2.37
20190729T195619;2.37
20190729T195620;2.37
20190729T195621;2.37
20190729T195622;2.37
20190729T195623;2.37
20190729T195624;2.37
20190729T195625;2.37
20190729T195626;2.37
20190729T195627;2.37
20190729T195628;2.37
20190729T195629;2.37
20190729T195630;2.37
20190729T195631;2.37
20190729T195632;2.37
20190729T195633;2.37
20190729T195634;2.37
20190729T195635;2.37
20190729T195636;2.37
20190729T195637;2.37
20190729T195638;2.37
20190729T195639;2.37
20190729T195640;2.37
20190729T195641;2.37
20190729T195642;2.37
20190729T195643;2.37
20190729T195644;2.37
20190729T195645;2.37
20190729T195646;2.37
20190729T195647;2.37
20190729T195648;2.37
20190729T195649;2.37
20190729T195650;2.37
20190729T195651;2.37
20190729T195652;2.37
20190729T195653;2.37
20190729T195654;2.37
20190729T195655;2.37
20190729T195656;2.37
20190729T195657;2.37
20190729T195658;2.37
20190729T195659;2.37
20190729T195700;2.37
20190729T195701;2.37
20190729T195702;2.37
20190729T195703;2.37
20190729T195704;2.37
20190729T195705;2.37
20190729T195706;2.37
20190729T195707;2.37
20190729T195708;2.37
